time_s,cart_x_m,cart_v_ms,pole_rad,pole_deg,pole_omega_rads,force_N,pid_up,pid_ui,pid_ud
33.933333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.941667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.950000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.958333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.966667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.975000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.983333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
33.991667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.000000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.008333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.016667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.025000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.033333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.041667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.050000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.058333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.066667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.075000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.083333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.091667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.100000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.108333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.116667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.125000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.133333,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.141667,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.150000,-0.000042,-0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.158333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.166667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.175000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.183333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.191667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.200000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.208333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.216667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.225000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.233333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.241667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.250000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.258333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.266667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.275000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.283333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.291667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.300000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.308333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.316667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.325000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.333333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.341667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.350000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.358333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.366667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.375000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.383333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.391667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.400000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.408333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.416667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.425000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.433333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.441667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.450000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.458333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.466667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.475000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.483333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.491667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.500000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.508333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.516667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.525000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.533333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.541667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.550000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.558333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.566667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.575000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.583333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.591667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.600000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.608333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.616667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.625000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.633333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.641667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.650000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.658333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.666667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.675000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.683333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.691667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.700000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.708333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.716667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.725000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.733333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.741667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.750000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.758333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.766667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.775000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.783333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.791667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.800000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.808333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.816667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.825000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.833333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.841667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.850000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.858333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.866667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.875000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.883333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.891667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.900000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.908333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.916667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.925000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.933333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.941667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.950000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.958333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.966667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.975000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.983333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
34.991667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.000000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.008333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.016667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.025000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.033333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.041667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.050000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.058333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.066667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.075000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.083333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.091667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.100000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.108333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.116667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.125000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.133333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.141667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.150000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.158333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.166667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.175000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.183333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.191667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.200000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.208333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.216667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.225000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.233333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.241667,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.250000,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.258333,-0.000042,0.000000,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
35.266667,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.275000,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.283333,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.291667,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.300000,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.308333,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.316667,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.325000,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.333333,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.341667,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.350000,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.358333,-0.000042,0.000000,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
35.366667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.375000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.383333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.391667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.400000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.408333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.416667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.425000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.433333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.441667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.450000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.458333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.466667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.475000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.483333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.491667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.500000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.508333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.516667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.525000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.533333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.541667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.550000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.558333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.566667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.575000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.583333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.591667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.600000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.608333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.616667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.625000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.633333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.641667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.650000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.658333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.666667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.675000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.683333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.691667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.700000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.708333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.716667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.725000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.733333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.741667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.750000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.758333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.766667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.775000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.783333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.791667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.800000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.808333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.816667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.825000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.833333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.841667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.850000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.858333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.866667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.875000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.883333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.891667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.900000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.908333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.916667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.925000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.933333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.941667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.950000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.958333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.966667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.975000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.983333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
35.991667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.000000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.008333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.016667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.025000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.033333,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.041667,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
36.050000,-0.000042,0.000000,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
